0.353638354,0.07721137,0.231634111
0.073215806,0.181223477,0.54367043
0.037212657,0.806284053,2.418852158
0.006093366,0.934639446,2.803918339
0.175274738,0.175022685,0.525068054
0.382614902,0.004444766,0.013334297
0.131988329,0.150422251,0.451266753
0.441719535,0.678332748,2.034998243
0.245954014,0.23518453,0.705553591
0.88751128,0.144350474,0.433051422
0.097280825,0.069292339,0.207877016
0.134312228,0.022311038,0.066933113
0.090996178,0.002520197,0.007560592
0.163560583,0.495751834,1.487255502
0.176671865,0.070989432,0.212968296
0.163711205,0.002601523,0.00780457
0.741503958,0.469125531,1.407376593
0.188647347,0.134390701,0.403172103
0.321571277,0.272893871,0.818681612
0.012800886,0.063030156,0.189090467
0.270995212,0.075649501,0.226948502
0.412602857,0.187425,0.562275001
0.253612258,0.137580904,0.412742711
0.808356299,0.081095851,0.243287553
0.017358563,0.356602768,1.069808305
0.304087879,0.024624513,0.07387354
0.204965806,0.112819923,0.33845977
0.450066652,0.050397287,0.15119186
0.07046841,0.026594627,0.079783881
0.061030608,0.405892662,1.217677986
0.106368234,0.066403903,0.19921171
0.27149145,0.292443247,0.87732974
0.17767893,0.04320871,0.129626131
1.101244793,0.193362578,0.580087735
0.083727475,0.243527566,0.730582698
0.023356383,0.124269323,0.37280797
2.01869526,0.119424199,0.358272598
0.158451045,0.035627052,0.106881157
0.179222425,0.227385616,0.682156849
0.387485976,0.16104842,0.48314526
0.188426818,0.038751079,0.116253236
0.320746017,0.003853725,0.011561176
0.134947833,0.242295232,0.726885697
0.404491323,0.035307596,0.105922788
0.180814672,0.014443072,0.043329215
0.125136862,0.050919177,0.152757532
0.124491765,0.224595747,0.673787241
0.950134295,0.998922103,2.996766309
0.253531033,0.139384893,0.418154678
0.078765088,0.005353754,0.016061263
0.066597095,0.076402778,0.229208334
2.093174384,0.016892475,0.050677425
0.233411492,0.005523837,0.016571512
0.361117627,0.138073702,0.414221105
0.564244726,0.101914621,0.305743864
0.192727686,0.236015321,0.708045963
0.186426439,0.187722332,0.563166996
0.683264771,0.216461684,0.649385051
0.051958466,0.155823874,0.467471621
0.461084988,0.038237553,0.114712658
0.976515435,0.051831395,0.155494185
0.13506818,0.057257661,0.171772984
0.076091379,0.087669294,0.263007883
0.285145926,0.192524363,0.577573089
0.029546753,0.320447134,0.961341403
0.011824882,0.097508187,0.292524562
0.180045937,0.210979007,0.63293702
1.378243655,0.046788479,0.140365436
0.984218033,0.202785743,0.60835723
1.608221597,0.007842689,0.023528067
0.279184344,1.109225475,3.327676424
0.44492627,0.602504083,1.80751225
0.237493173,0.176818845,0.530456534
0.082000704,0.105137741,0.315413223
1.003815859,0.01564824,0.04694472
0.201784115,0.130553755,0.391661265
0.159776395,0.407817314,1.223451941
0.09877683,0.190733639,0.572200918
0.166601486,0.122681651,0.368044952
0.62309762,0.241357883,0.72407365
0.089764689,0.087997261,0.263991783
0.334646403,0.498599679,1.495799038
0.007250969,0.113042733,0.3391282
0.408856052,0.423953243,1.271859729
0.346045309,0.052340131,0.157020392
0.172765468,0.83808933,2.514267989
0.197429411,0.917741713,2.75322514
0.457043898,0.11870106,0.35610318
0.760702304,0.020585258,0.061755774
0.007909217,0.28247689,0.84743067
0.205883092,0.192687384,0.578062151
0.084376576,0.050893329,0.152679986
0.032379229,0.092554843,0.27766453
0.741954095,0.045915016,0.137745048
0.299744329,0.173293683,0.519881049
0.496893174,0.459965964,1.379897892
0.035255776,0.398840644,1.196521933
0.200896214,0.156576865,0.469730594
0.264374213,0.517851919,1.553555757
0.250035632,0.428323525,1.284970574
0.269810973,0.087504354,0.262513061
0.704891078,0.127007595,0.381022784
0.012864926,0.0821264,0.246379201
0.234910938,0.068462965,0.205388895
0.238870705,0.173908527,0.521725581
0.251133244,0.264669213,0.794007639
0.071491399,0.228938261,0.686814783
0.327016332,0.062819944,0.188459833
1.345765218,0.340332901,1.020998703
0.018703344,1.014480049,3.043440146
0.241428676,0.052106434,0.156319302
0.493466354,0.308703209,0.926109628
0.518921214,0.172662091,0.517986272
0.011694123,0.023475986,0.070427958
0.007619403,0.218664426,0.655993278
0.379112747,0.343824665,1.031473996
0.315579226,0.101049732,0.303149195
0.151701545,0.180706819,0.542120458
0.24842672,0.118137211,0.354411633
0.14234783,0.166814697,0.500444092
0.01583002,1.130988263,3.392964788
0.253814651,0.158906424,0.476719273
0.24823057,0.025774038,0.077322115
0.038071273,0.337819982,1.013459947
0.185429899,0.06937116,0.208113479
0.092098487,0.445689608,1.337068824
0.331652976,0.108707178,0.326121534
0.628634186,0.391933218,1.175799655
0.191898634,0.127297988,0.381893964
0.106155336,0.019397362,0.058192086
0.436733174,0.148717407,0.446152221
0.006609798,0.190985403,0.57295621
0.092673902,0.005976431,0.017929292
1.224117809,0.332432263,0.997296788
0.009151694,0.300919167,0.902757501
0.963653168,0.216576992,0.649730976
0.165975264,0.082284568,0.246853703
0.093984807,0.173063008,0.519189025
0.004018003,0.133125611,0.399376834
0.696805049,0.192515422,0.577546266
0.141006952,0.194729134,0.584187401
0.059696898,0.563750933,1.6912528
0.037467231,0.277440747,0.83232224
0.23720501,0.416797361,1.250392082
0.153095657,0.44957916,1.348737479
0.495771928,0.014278297,0.042834891
0.631139358,0.146781135,0.440343406
0.333063412,0.276776553,0.830329659
0.004080215,0.139887241,0.419661723
0.588877624,0.491978354,1.475935061
0.361906098,0.02901076,0.08703228
0.770160798,0.114986131,0.344958394
0.023917562,0.045741255,0.137223764
0.308148188,0.053220282,0.159660847
0.329426514,0.095222896,0.285668687
0.139168518,0.30027513,0.90082539
0.800431483,0.020168773,0.060506319
0.532655356,0.288631321,0.865893962
0.408653836,0.0648376,0.194512799
0.06966265,0.075200307,0.225600922
0.057110671,0.108697844,0.326093533
0.117990087,0.29212925,0.87638775
0.299545587,0.057497364,0.172492093
0.221711929,0.578475732,1.735427196
